,x,y,z,qx,qy,qz,qw,type,map
996,-72.4529213772,-201.471673645,1.09488763805,0.0079118344216,-0.004626050588,0.164869245529,0.98627284988,1.0,1.0
997,-71.5206928588,-201.071466587,0.996256211084,0.0100603272181,0.011221480131,0.302778243306,0.952941867891,1.0,1.0
998,-70.6452522668,-200.565982577,1.00089318758,0.000927196672841,0.0101234512187,0.326868058775,0.945015305799,1.0,1.0
999,-69.7394539067,-200.053491983,0.903726131099,-0.00422891846772,0.00933565623121,0.330344861688,0.943804658882,1.0,1.0
1000,-68.7893558679,-199.477044071,0.909915814329,-0.0160944431186,0.00191068432364,0.30562567449,0.952013794689,1.0,1.0
1001,-67.9841795336,-198.845981452,0.809809549329,-0.00873775200731,0.0276932817608,0.338502015671,0.940517474171,1.0,1.0
1002,-67.1450813234,-198.115434,0.807952026983,-0.00760002429325,0.0231998014357,0.354035868929,0.934913157655,1.0,1.0
1003,-66.3268394749,-197.432750682,0.709729955872,-0.0134514514497,0.0120286310028,0.333897007673,0.942436819504,1.0,1.0
1004,-65.5170713954,-196.800844296,0.623208280863,-0.0362764361516,-6.25538889184e-05,0.305765026825,0.951415663439,1.0,1.0
1005,-64.7650461729,-196.115792884,0.618584063855,-0.0297393161681,-0.00178034875436,0.339578608768,0.940105723788,1.0,1.0
1006,-64.0279090988,-195.248179016,0.508344892056,-0.0124610041138,0.00898089945678,0.401000228417,0.915949170877,1.0,1.0
1007,-63.4306847879,-194.373749106,0.509142367247,-0.0144869066228,0.00450557783788,0.418050895239,0.908296910869,1.0,1.0
1008,-62.9140038858,-193.465546438,0.407826484819,-0.0115422087448,0.01026458965,0.416571500316,0.908971727141,1.0,1.0
1009,-62.397511818,-192.562116363,0.405089435159,-0.00729325805004,0.011461410947,0.451666782911,0.892083270587,1.0,1.0
1010,-61.9851732003,-191.639979301,0.398099716693,0.00348591740421,-0.00261629434341,0.564577293289,0.825368695363,1.0,1.0
1011,-61.8355965403,-190.634787974,0.398872531944,0.00448053070991,-0.0136455649604,0.623047828853,0.782051869356,1.0,1.0
1012,-61.8257445255,-189.609480849,0.304013658735,-0.00488910251407,-0.0105003040046,0.638437980677,0.769586112869,1.0,1.0
1013,-61.8523617256,-188.535291007,0.302010872091,-0.00226052451677,-0.00661667319733,0.643927679178,0.765054412217,1.0,1.0
1014,-62.0307276202,-187.461332889,0.304395303841,-0.0051624381234,-0.0100931568529,0.67728246954,0.735635734499,1.0,1.0
1015,-62.3172423297,-186.472129068,0.395790042804,0.00977971745071,-0.00660675651305,0.721817560835,0.691982743112,1.0,1.0
1016,-62.7412600836,-185.502865107,0.391057129394,0.0275070287096,-0.0173271440045,0.798773234622,0.600753238114,1.0,1.0
1017,-63.3669643802,-184.681822354,0.397878394297,0.00784773242479,-0.00877399900854,0.791358437022,0.611239113761,1.0,1.0
1018,-64.0027083597,-183.835911373,0.399048245936,0.0120395123657,-0.0198134573328,0.804921072964,0.592928784382,1.0,1.0
1019,-64.6145402769,-182.909926858,0.401138119496,0.0251527343525,-0.0393366270687,0.835426904539,0.547614697482,1.0,1.0
