,x,y,z,qx,qy,qz,qw,type,map
0,0.954715936634,-0.506285456911,0.00635804903949,-0.0101451009533,0.00297628803585,0.155643876029,0.987756651454,1.0,1.0
1,1.97850146803,-0.34418876137,0.0153457528803,-0.0180152389049,0.0199507060006,0.182604365511,0.982818938662,1.0,1.0
2,3.02042057952,-0.115181429372,0.0132576238476,-0.0161307172971,0.0165209952838,0.179702219508,0.983450033799,1.0,1.0
3,4.00620630375,0.173688335207,0.014496431019,-0.017092729098,0.0203001243466,0.229490260911,0.972949106434,1.0,1.0
4,5.00230041233,0.637381977805,0.0132568941111,-0.0170242146822,0.0167114542023,0.273314548324,0.961628858285,1.0,1.0
5,5.99684787413,1.02031677809,0.0185383923117,-0.0261689537991,0.0124783549085,0.163923724746,0.986046899991,1.0,1.0
6,7.06209683692,1.31552597707,0.016347238596,-0.0185733218177,0.0211524174152,0.141263849997,0.989571691005,1.0,1.0
7,8.14104722614,1.58850408991,0.00917109522072,-0.0092421376966,0.0146558153776,0.0898526328536,0.995804345409,1.0,1.0
8,9.24988827187,1.69321390877,0.0170945452643,-0.0194089024125,0.0201011140065,0.0428488251848,0.998690751886,1.0,1.0
9,10.2573433964,1.76723984565,0.0151856225564,-0.0144114696384,0.0237373983069,0.0832752050839,0.996139591464,1.0,1.0
10,11.35949829,1.92486389056,0.0101870327228,-0.010884551636,0.0148759072733,0.0860634265651,0.996119129686,1.0,1.0
11,12.4827334521,2.04462245572,0.0146433277344,-0.017328814542,0.0170472822995,0.0806341788241,0.996447304958,1.0,1.0
12,13.542222822,2.16424201211,0.0138785413429,-0.0164566434332,0.0160421583653,0.0617478768235,0.997827153243,1.0,1.0
13,14.6022840317,2.28507769928,0.0140700259508,-0.0160043392658,0.0181207994335,0.107098878904,0.99395438924,1.0,1.0
14,15.6811533046,2.46212830895,0.0178452335002,-0.023576923646,0.0153192621062,0.0872241916657,0.99579184033,1.0,1.0
15,16.7626994149,2.58619442938,-0.0888873538534,-0.00932213812139,0.020219064996,0.0779772788525,0.99670649197,1.0,1.0
16,17.8435553099,2.61836987655,-0.0812055051573,-0.0233242914982,0.0180537108347,0.0077544776902,0.99953484633,1.0,1.0
17,18.8893286823,2.45466768745,-0.077391931898,-0.0258032305944,0.0232133689681,-0.139662352096,0.989590703371,1.0,1.0
18,19.925678439,2.14052751442,-0.0759192780101,-0.0228205303979,0.0293232514454,-0.19247442211,0.980598270012,1.0,1.0
19,20.9090674971,1.67345738227,-0.0746297723083,-0.0276744619013,0.0269209909621,-0.322467313026,0.945792903565,1.0,1.0
