,x,y,z,qx,qy,qz,qw,type,map
142,88.2291595239,-81.7288172566,-3.68828666328,-0.00187747328244,0.0188492574386,-0.743308137051,0.668680935859,1.0,1.0
143,88.3159117588,-82.7705817353,-3.68785858898,-0.00511893227418,0.0188765024004,-0.739701753035,0.672650571059,1.0,1.0
144,88.4304795216,-83.8276156151,-3.69011901971,-0.00373072348294,0.0156326738674,-0.738554804691,0.674001855842,1.0,1.0
145,88.5269319953,-84.854626283,-3.68523735357,-0.00432049823287,0.0230415364099,-0.735436823911,0.677187639381,1.0,1.0
146,88.6107033102,-85.8702117519,-3.68672906011,-0.00417893518143,0.0208192001376,-0.765480382904,0.643108762805,1.0,1.0
147,88.6515989426,-86.8708090676,-3.68939682412,-0.000320046686908,0.0174342101265,-0.736737855129,0.67595360692,1.0,1.0
148,88.7539360478,-87.8790921103,-3.68547523462,-0.00398773313858,0.0227705704641,-0.719001162934,0.69462430623,1.0,1.0
149,88.8893522382,-88.9125516311,-3.78410116572,-0.00499149432525,0.0246185975924,-0.718997728998,0.694558331124,1.0,1.0
150,89.0368981367,-89.973194229,-3.78781207823,-0.00294438629993,0.0194271283842,-0.715224137127,0.698618888195,1.0,1.0
151,89.2067825114,-91.0049648514,-3.6905238504,-0.00640725001354,0.0142983529831,-0.710591607239,0.703430218266,1.0,1.0
152,89.3553738697,-92.0444239853,-3.78643385765,-0.00374588687884,0.0213773794638,-0.710537028186,0.703325036917,1.0,1.0
153,89.531372877,-93.1332184164,-3.78854235427,0.00336749452489,0.0194823718177,-0.727576953095,0.685741113318,1.0,1.0
154,89.737000956,-94.2083649738,-3.79822667377,-0.0130425318961,-0.000994063306513,-0.692862386581,0.720951189375,1.0,1.0
155,90.1324337043,-95.2661173506,-3.791194219,-0.0126141383927,0.0111506445154,-0.687490740252,0.725997953653,1.0,1.0
156,90.5083218429,-96.2784533104,-3.78709919565,-0.0145074484518,0.0177064548232,-0.731789074906,0.681146654726,1.0,1.0
157,90.8040509461,-97.2989786315,-3.78207149087,-0.00774559403984,0.0271576326262,-0.76840047855,0.639345894901,1.0,1.0
158,90.9815261702,-98.3369668432,-3.78436672712,-0.0132340868766,0.0232408276957,-0.805892423609,0.59145762692,1.0,1.0
159,91.1657459167,-99.36816997,-3.77938700153,-0.00244775968601,0.0320517415174,-0.725655205691,0.687307221548,1.0,1.0
160,91.5089926043,-100.45232292,-3.78088379414,-0.00612558840813,0.0292130112785,-0.673268623566,0.738795260989,1.0,1.0
161,91.8221464268,-101.478010009,-3.7741835753,-0.0204132191337,0.0344598260358,-0.678108272622,0.733869873667,1.0,1.0
162,92.0985153929,-102.556659775,-3.78235464723,-0.0162688113566,0.024090705979,-0.702676913837,0.710914986776,1.0,1.0
163,92.3622519801,-103.573210266,-3.7759462922,-0.0121032516241,0.0346153233191,-0.653175162529,0.756318383848,1.0,1.0
164,92.6570786445,-104.53421659,-3.77414154565,-0.01961607803,0.0344814862892,-0.643770223459,0.764189855974,1.0,1.0
165,92.9821904216,-105.606618048,-3.77515526924,-0.0260830147027,0.0306188162875,-0.660435164815,0.749805012993,1.0,1.0
166,93.2856473402,-106.679362824,-3.78919294368,-0.0187319368301,0.0120282797919,-0.676635815611,0.735981255237,1.0,1.0
167,93.5547515395,-107.720596658,-3.7986771385,-0.0091498053995,-0.000378919109434,-0.696771942267,0.717234269922,1.0,1.0
168,93.7955592126,-108.729921907,-3.79868684816,0.000710693357419,0.00257668720203,-0.654783381774,0.755811867167,1.0,1.0
169,94.0819866931,-109.701160131,-3.8001973671,-0.000766941481507,-0.000652162341411,-0.622748588184,0.782421358604,1.0,1.0
