,x,y,z,qx,qy,qz,qw,type,map
91,-92.530202652,-33.0515571302,1.4,0.0,0.0,0.0,1.0,1.0,1.0
92,-93.5833755835,-33.4958152585,1.4,0.0,0.0,0.0,1.0,1.0,1.0
93,-94.6671327393,-33.8661665362,1.5,0.0,0.0,0.0,1.0,1.0,1.0
94,-95.7814374538,-34.2180561409,1.5,0.0,0.0,0.0,1.0,1.0,1.0
95,-96.8957911126,-34.4960186929,1.5,0.0,0.0,0.0,1.0,1.0,1.0
96,-97.979572946,-34.8294061227,1.6,0.0,0.0,0.0,1.0,1.0,1.0
97,-99.0480505952,-35.2182285259,1.6,0.0,0.0,0.0,1.0,1.0,1.0
98,-100.131808176,-35.5885791611,1.7,0.0,0.0,0.0,1.0,1.0,1.0
99,-101.200273798,-35.9958830429,1.6,0.0,0.0,0.0,1.0,1.0,1.0
100,-102.253471886,-36.4031767198,1.4,0.0,0.0,0.0,1.0,1.0,1.0
101,-103.337241935,-36.7550452473,1.3,0.0,0.0,0.0,1.0,1.0,1.0
102,-104.420999863,-37.1253953776,1.2,0.0,0.0,0.0,1.0,1.0,1.0
103,-105.474247005,-37.4587617693,1.1,0.0,0.0,0.0,1.0,1.0,1.0
104,-106.451082888,-37.9029680477,1.0,0.0,0.0,0.0,1.0,1.0,1.0
105,-107.320923487,-38.5319210063,0.9,0.0,0.0,0.0,1.0,1.0,1.0
106,-108.160131408,-39.3087075721,0.8,0.0,0.0,0.0,1.0,1.0,1.0
107,-108.89244162,-40.122387032,0.7,0.0,0.0,0.0,1.0,1.0,1.0
108,-109.517817549,-41.0284045972,0.7,0.0,0.0,0.0,1.0,1.0,1.0
109,-110.082098654,-41.9713453045,0.6,0.0,0.0,0.0,1.0,1.0,1.0
110,-110.585272754,-42.9696908956,0.6,0.0,0.0,0.0,1.0,1.0,1.0
111,-111.027364197,-43.9864779213,0.5,0.0,0.0,0.0,1.0,1.0,1.0
112,-111.499978845,-45.0217667851,0.5,0.0,0.0,0.0,1.0,1.0,1.0
113,-111.987897797,-46.0016204999,0.4,0.0,0.0,0.0,1.0,1.0,1.0
114,-112.460524843,-47.018427582,0.3,0.0,0.0,0.0,1.0,1.0,1.0
115,-112.963699472,-48.0167730334,0.2,0.0,0.0,0.0,1.0,1.0,1.0
116,-113.436326725,-49.0335800634,0.2,0.0,0.0,0.0,1.0,1.0,1.0
117,-113.924246096,-50.0134336692,0.1,0.0,0.0,0.0,1.0,1.0,1.0
118,-114.427421052,-51.0117790378,0.1,0.0,0.0,0.0,1.0,1.0,1.0
119,-114.854233469,-52.0470375353,0.0,0.0,0.0,0.0,1.0,1.0,1.0
120,-115.311593479,-53.0638344004,-0.1,0.0,0.0,0.0,1.0,1.0,1.0
121,-115.784196903,-54.1176047586,-0.1,0.0,0.0,0.0,1.0,1.0,1.0
122,-116.241569294,-55.1159198456,-0.2,0.0,0.0,0.0,1.0,1.0,1.0
123,-116.760024614,-56.0957934069,-0.2,0.0,0.0,0.0,1.0,1.0,1.0
124,-117.232652701,-57.1126002269,-0.3,0.0,0.0,0.0,1.0,1.0,1.0
125,-117.674733386,-58.1478686403,-0.3,0.0,0.0,0.0,1.0,1.0,1.0
126,-118.238955529,-59.1832174659,-0.4,0.0,0.0,0.0,1.0,1.0,1.0
127,-118.787946635,-60.1631110152,-0.5,0.0,0.0,0.0,1.0,1.0,1.0
128,-119.291134838,-61.1429743739,-0.5,0.0,0.0,0.0,1.0,1.0,1.0
129,-119.748471459,-62.1967344619,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
130,-120.312694074,-63.232083153,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
131,-120.861697812,-64.1934948433,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
132,-121.395397485,-65.2103416366,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
133,-121.898574085,-66.2086865739,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
134,-122.417006307,-67.2255232562,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
135,-122.889672075,-68.186884583,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
136,-123.362301461,-69.20369107,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
137,-123.896001705,-70.22053771,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
138,-124.460261756,-71.2004409502,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
139,-124.978718861,-72.180314024,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
140,-125.527699303,-73.1786888791,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
141,-126.061412168,-74.1770536597,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
142,-126.564589761,-75.1753983265,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
143,-127.067755307,-76.192224693,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
144,-127.555665416,-77.1905592624,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
145,-128.028320082,-78.1704020388,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
146,-128.546765805,-79.1687566298,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
147,-129.111014759,-80.1671412983,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
148,-129.598913153,-81.1839574818,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
149,-130.071543951,-82.2007636037,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
150,-130.605245681,-83.2176098335,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
151,-131.138947541,-84.2344560307,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
152,-131.718476938,-85.2143688365,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
153,-132.221740747,-86.0833410826,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
154,-132.46547777,-86.9151793267,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
155,-132.816016001,-87.8579781414,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
156,-133.334438512,-88.8932959004,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
157,-133.898712855,-89.8547168062,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
158,-134.41718415,-90.8161075916,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
159,-134.935655552,-91.7774983468,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
160,-135.438822935,-92.7943242285,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
161,-135.926722697,-93.8111400562,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
162,-136.399354845,-94.8279458331,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
163,-136.871999218,-95.8262698553,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
164,-137.329363841,-96.843065558,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
165,-137.786716429,-97.8783429624,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
166,-138.228813513,-98.8951285942,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
167,-138.625095357,-99.9303658698,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
168,-139.051900637,-100.984104893,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
169,-139.463450409,-102.019352148,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
170,-140.027677686,-103.054699567,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
171,-140.607209219,-104.034611783,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
172,-141.095146523,-104.995982137,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
173,-141.598303179,-106.031289388,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
174,-142.284721425,-106.992789877,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
175,-142.864277683,-107.93573849,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
176,-143.413262199,-108.934112223,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
177,-144.038646193,-109.840127344,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
178,-144.557119674,-110.801517528,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
179,-144.983962488,-111.79981108,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
180,-145.456608675,-112.798134633,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
181,-145.837624169,-113.833361566,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
182,-146.21863975,-114.868588482,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
183,-146.599655423,-115.903815381,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
184,-146.919600109,-116.939002234,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
185,-147.086842987,-118.011052466,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
186,-147.009813708,-119.064460867,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
187,-146.841153574,-120.154772676,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
188,-146.703004706,-121.282067948,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
189,-146.549600151,-122.390871484,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
190,-146.319868802,-123.481143251,-1.1,0.0,0.0,0.0,1.0,1.0,1.0
191,-146.044321937,-124.589866712,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
192,-145.82984613,-125.698630196,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
193,-145.539007135,-126.844307085,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
194,-145.2634722,-127.93454879,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
195,-144.957377394,-129.06173392,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
196,-144.681830208,-130.170457331,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
197,-144.375747378,-131.279160712,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
198,-144.054420916,-132.350890615,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
199,-143.748325818,-133.478075698,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
200,-143.472766235,-134.605280794,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
201,-143.212486502,-135.714014164,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
202,-142.982730181,-136.841249279,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
203,-142.691926842,-137.931480881,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
204,-142.340040119,-139.04015414,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
205,-142.217121867,-140.222904508,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
206,-142.07897214,-141.350199679,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
207,-141.803436367,-142.440441261,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
208,-141.466829293,-143.530642768,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
209,-141.114966455,-144.60235252,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
210,-140.778347091,-145.711035726,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
211,-140.45699547,-146.819728935,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
212,-140.166179396,-147.928442167,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
213,-139.921154585,-149.055667168,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
214,-139.691409661,-150.164420455,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
215,-139.492188198,-151.291675496,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
216,-139.338770159,-152.418960589,-1.9,0.0,0.0,0.0,1.0,1.0,1.0
217,-139.20060778,-153.564737424,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
218,-139.016678264,-154.655039018,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
219,-138.710618208,-155.726778721,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
220,-138.358766721,-156.780006624,-1.8,0.0,0.0,0.0,1.0,1.0,1.0
221,-138.037402287,-157.907181457,-1.7,0.0,0.0,0.0,1.0,1.0,1.0
222,-137.777109119,-159.034396364,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
223,-137.486316611,-160.106146041,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
224,-137.164951959,-161.233320838,-1.6,0.0,0.0,0.0,1.0,1.0,1.0
225,-136.858879332,-162.323542196,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
226,-136.552782371,-163.450726991,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
227,-136.323024559,-164.577961897,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
228,-136.108534534,-165.705206818,-1.5,0.0,0.0,0.0,1.0,1.0,1.0
229,-135.848253041,-166.813939934,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
230,-135.618495056,-167.941174815,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
231,-135.419272719,-169.068429742,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
232,-135.204794615,-170.177192911,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
233,-134.898709329,-171.285895912,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
234,-134.653683261,-172.413120737,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
235,-134.454460706,-173.540375635,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
236,-134.209458801,-174.630636994,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
237,-134.010236152,-175.757891878,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
238,-133.811025584,-176.866665031,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
239,-133.489672047,-177.97535795,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
240,-133.290546356,-178.954759012,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
241,-132.923486202,-179.915568018,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
242,-132.556353122,-180.987267357,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
243,-132.20446354,-182.095940164,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
244,-131.989972608,-183.223184962,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
245,-131.760225893,-184.331937997,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
246,-131.515211243,-185.440680993,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
247,-131.30072015,-186.567925768,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
248,-131.055693241,-187.695150473,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
249,-130.856469924,-188.822405269,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
250,-130.596175011,-189.949619925,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
251,-130.36641582,-191.07685464,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
252,-130.121388678,-192.204079311,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
253,-129.922165147,-193.331334081,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
254,-129.646614253,-194.440056942,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
255,-129.401586935,-195.567281591,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
256,-129.141279513,-196.712977918,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
257,-128.911544271,-197.803249137,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
258,-128.681869716,-198.801111723,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
259,-128.391111364,-199.81741588,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
260,-128.115547945,-200.94462041,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
261,-127.794217187,-202.016349643,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
262,-127.457630605,-203.0695871,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
263,-127.151543309,-204.178289795,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
264,-126.83020018,-205.268500713,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
265,-126.508844821,-206.377193344,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
266,-126.279060408,-207.541391379,-0.6,0.0,0.0,0.0,1.0,1.0,1.0
267,-126.09509185,-208.687137806,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
268,-125.941671238,-209.814422584,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
269,-125.849285805,-210.997192697,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
270,-125.711157362,-212.087524061,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
271,-125.435593248,-213.214728492,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
272,-125.175309151,-214.323461232,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
273,-124.96079231,-215.487669264,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
274,-124.731043954,-216.596422071,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
275,-124.470747523,-217.723636511,-0.7,0.0,0.0,0.0,1.0,1.0,1.0
276,-124.149415763,-218.795365591,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
277,-123.767012197,-219.867054479,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
278,-123.445655962,-220.97574698,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
279,-123.231138747,-222.13995496,-0.8,0.0,0.0,0.0,1.0,1.0,1.0
280,-123.016657963,-223.248717762,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
281,-122.771641241,-224.357460465,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
282,-122.480820619,-225.466173017,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
283,-122.144220419,-226.537891969,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
284,-121.807595817,-227.646574356,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
285,-121.547298725,-228.773788694,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
286,-121.27174577,-229.882511251,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
287,-121.072508198,-231.028247491,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
288,-120.827503202,-232.118508405,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
289,-120.567205861,-233.245722709,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
290,-120.291652657,-234.354445229,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
291,-119.985563471,-235.463147638,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
292,-119.664218419,-236.553358259,-0.9,0.0,0.0,0.0,1.0,1.0,1.0
293,-119.388665011,-237.662080747,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
294,-119.082575606,-238.770783121,-1.0,0.0,0.0,0.0,1.0,1.0,1.0
295,-118.822290034,-239.879515641,-1.1,0.0,0.0,0.0,1.0,1.0,1.0
296,-118.607783973,-241.025241759,-1.1,0.0,0.0,0.0,1.0,1.0,1.0
297,-118.408533662,-242.189459647,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
298,-118.209307641,-243.316714081,-1.2,0.0,0.0,0.0,1.0,1.0,1.0
299,-118.010069395,-244.462450236,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
300,-117.749807883,-245.534219269,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
301,-117.382658276,-246.624399631,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
302,-117.046032371,-247.733081813,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
303,-116.709406387,-248.841763979,-1.4,0.0,0.0,0.0,1.0,1.0,1.0
304,-116.479631872,-249.987479975,-1.3,0.0,0.0,0.0,1.0,1.0,1.0
