,x,y,z,qx,qy,qz,qw,type,map
0,-1.98902857747,-0.96930082817,0.113141871278,-0.0158976346461,0.0159864388948,0.147748410162,0.988767973935,1.0,1.0
1,-0.960898918848,-0.82551783251,0.0102133733733,-0.0118778096269,0.013706903315,0.125825096343,0.991886628386,1.0,1.0
2,0.0463376535635,-0.67518260142,0.0327677985294,-0.0487775748889,0.00995701612016,0.0524986233026,0.997379316293,1.0,1.0
3,1.10749052971,-0.805152334304,0.0143300040192,-0.0260415320789,0.0115460572739,-0.0338260206481,0.999021685198,1.0,1.0
4,1.28309242,-0.736959727655,0.0143300040192,-0.0224116880862,0.0116933213949,-0.0481727288916,0.998519088782,1.0,1.0
5,2.24179142931,-0.609045354027,0.0143300040192,-0.0205300520792,0.0023294909625,-0.0308926196294,0.999309129592,1.0,1.0
6,2.82494338997,-0.42567423655,0.0143300040192,-0.0109439310646,0.00434716879835,0.0402818754035,0.999118963392,1.0,1.0
7,3.55503646309,-0.170154909297,0.0143300040192,-0.0210914565015,0.0136847786123,-0.106621159661,0.993981793399,1.0,1.0
8,4.32992734241,0.0722979262716,0.0143300040192,-0.00657878529818,0.0210327926453,-0.123161001863,0.992141980181,1.0,1.0
9,5.22582432071,0.267115295967,0.0143300040192,-0.0108969195381,0.014426698897,-0.162792059107,0.98649474048,1.0,1.0
10,6.10220762315,0.552251621918,0.0143300040192,-0.00900154394068,0.0101083869671,-0.131314077562,0.991248407693,1.0,1.0
11,7.02490861705,0.801443806515,0.0143300040192,-0.00379251445286,0.0168464759409,-0.160141066465,0.986943084435,1.0,1.0
12,7.95945225351,0.9906686201,0.0143300040192,-0.0143665779236,0.01111181421,-0.210829549451,0.97735409658,1.0,1.0
13,8.92685612291,1.12975420144,0.0143300040192,-0.00401110566258,0.0149158376229,-0.145596026943,0.989223546908,1.0,1.0
14,9.90796510649,1.30334575707,0.0143300040192,-0.00446415450075,0.0186593338311,-0.116862871223,0.992962723326,1.0,1.0
15,10.8947968365,1.55087183948,0.0143300040192,-0.00464923900304,0.0184667955121,-0.168307378801,0.985550601583,1.0,1.0
16,11.9178562138,1.68903238758,0.0143300040192,-0.00789681885657,0.0117083557568,-0.199649891227,0.979765520719,1.0,1.0
17,12.9417528881,1.73701462365,0.0143300040192,-0.00975814558405,-0.0122928531808,-0.122641151714,0.992326968424,1.0,1.0
18,13.9341638086,1.98956851804,0.0143300040192,-0.0153632386317,0.0101117216358,-0.157279116286,0.987382906255,1.0,1.0
19,14.9175235059,2.28053974128,0.0143300040192,-0.00647335938317,0.0206272144484,-0.0982432575207,0.99492757324,1.0,1.0
20,15.9359530534,2.5064176972,0.0143300040192,-0.0133135418908,0.0152068290197,-0.0942450899681,0.995343842584,1.0,1.0
21,16.9796595576,2.75510721067,0.0143300040192,-0.014778186881,0.00588935907022,-0.120972949648,0.992528320047,1.0,1.0
22,17.9836212165,2.8858121399,0.0143300040192,-0.0195609079917,0.0203714224923,-0.205508783913,0.978247676081,1.0,1.0
23,19.0402042717,2.99194178013,0.0143300040192,0.0197815287783,0.015938805149,-0.226260099962,0.973735596954,1.0,1.0
24,20.0558965964,2.7878836726,0.0143300040192,0.0307981222254,0.0307219665916,-0.167838309795,0.984854272571,1.0,1.0
25,21.0010710131,2.31531623868,0.0143300040192,-0.0146891120325,0.0215925129987,-0.143350728179,0.989327328087,1.0,1.0
26,21.9103190504,1.88058090332,0.0143300040192,-0.0218534370397,0.0248032327351,-0.107904878046,0.993611475492,1.0,1.0
27,22.839007694,1.47922374729,0.0143300040192,-0.0181602754757,0.0370152462842,-0.132242518194,0.990359526798,1.0,1.0
28,23.6867498455,0.868896472706,0.0143300040192,-0.0183911066003,-0.00024941089275,-0.263798040924,0.964402560447,1.0,1.0
29,24.5103283303,0.176843395691,0.0143300040192,-0.0146353879835,-0.0103515228391,-0.434933227657,0.900284254485,1.0,1.0
30,25.2075940674,-0.632407097511,0.0143300040192,-0.00219600208427,0.00698836131699,-0.519699563236,0.854317683507,1.0,1.0
31,25.7342819392,-1.54185736881,0.0143300040192,0.00466901906745,0.0190655630066,-0.556325924664,0.830732309541,1.0,1.0
32,26.1429924732,-2.55591643494,0.0143300040192,-0.00595561888492,0.00953615749498,-0.597412668008,0.801855159245,1.0,1.0
33,26.4309598566,-3.58569882198,0.0143300040192,-0.00683372337059,0.0217509826017,-0.658873450506,0.751908219931,1.0,1.0
34,26.6904765951,-4.55202078228,0.00534717518724,-0.0119641627602,0.00494849769721,-0.64147533959,0.767034392891,1.0,1.0
35,26.9755780332,-5.52670438653,0.0120916883982,0.00412539548072,0.0217083102182,-0.635089950762,0.772122066011,1.0,1.0
36,27.3087741063,-6.54710624217,0.0106768263331,-0.00418051680159,0.0168651973007,-0.629608701674,0.776718077023,1.0,1.0
37,27.6102605999,-7.59042966629,0.00684998952914,-0.00966693123639,0.00849605983116,-0.643216542906,0.765576153194,1.0,1.0
38,27.8606840375,-8.61110082934,0.0117390142617,-0.0067760546498,0.017661891007,-0.640093623057,0.768063992393,1.0,1.0
39,28.0422203567,-9.65802789455,0.0113665501475,-0.0125010836842,0.0153590518069,-0.687703678133,0.725721347017,1.0,1.0
40,28.1523822311,-10.6520463195,0.108977053602,-0.00113229141685,0.0150509850183,-0.646450797405,0.76280636619,1.0,1.0
41,28.3183553857,-11.6751555834,0.111677767258,-0.00941292578954,0.0167747589204,-0.675200385417,0.737383512037,1.0,1.0
42,28.3950530851,-12.6928353573,0.108908498108,0.000305320677273,0.0150254404892,-0.707410404073,0.7066432361,1.0,1.0
43,28.4557091359,-13.7051217102,0.110813875293,-0.0139534658022,0.0137441527393,-0.668673750326,0.743297931305,1.0,1.0
44,28.5396692487,-14.7314720034,0.106989807335,-0.0103063344601,0.00936788040081,-0.730268783316,0.68301795467,1.0,1.0
45,28.6046706691,-15.8173069697,0.21019301696,-0.0150039547551,0.012628891623,-0.689622428971,0.723903514219,1.0,1.0
46,28.5753526912,-16.8809088711,0.216699675622,-0.00718828720746,0.0253386201298,-0.735251127936,0.677282852083,1.0,1.0
47,28.5124045579,-17.9036362976,0.208883475636,-0.014223174864,0.0115590237702,-0.742036250861,0.670109164744,1.0,1.0
48,28.5109663775,-18.9204157992,0.23148016448,0.0453442085231,0.0507769984129,-0.704431336739,0.706499887477,1.0,1.0
49,28.4273257687,-19.9501783069,0.221338657042,0.0235357755021,0.0389271711314,-0.651030284544,0.757687475959,1.0,1.0
50,28.4560042174,-21.0543481408,0.220949252916,-0.00937805477764,0.0309903932429,-0.639179511685,0.768375689007,1.0,1.0
51,28.4823776634,-22.0941525392,0.210271333927,-0.00279535988866,0.0167282790435,-0.618882177336,0.785300707512,1.0,1.0
52,28.5212957847,-23.103085761,0.211356571272,-0.0135788083306,0.0148694895674,-0.677965083846,0.734818249182,1.0,1.0
